triplet_id,TGT_item,OTH_item,X_item,speaker_TGT,speaker_OTH,speaker_X,language_TGT,language_OTH,language_X,TGT_first,dataset
EN_TRIP27461_1,EN775.wav,EN983.wav,EN2723.wav,EN-participant4,EN-participant4,EN-participant8,EN,EN,EN,True,WorldVowels
triplet_EN124,1s_english/9668_sliced_2163.wav,1s_english/17413_sliced_2441.wav,1s_english/14587_sliced_2105.wav,8824,8824,5802,EN,EN,EN,False,zerospeech
triplet_EN1550,1s_english/1060_sliced_5515.wav,1s_english/14409_sliced_5514.wav,1s_english/19284_sliced_5516.wav,4926,4926,8193,EN,EN,EN,False,zerospeech
triplet_EN863,1s_english/18255_sliced_4058.wav,1s_english/23393_sliced_3288.wav,1s_english/15880_sliced_2891.wav,5802,5802,8193,EN,EN,EN,True,zerospeech
BR_TRIP26466_1,BR891.wav,BR1049.wav,BR659.wav,BR-participant5,BR-participant5,BR-participant1,BR,BR,BR,True,WorldVowels
triplet_EN910,1s_english/24378_sliced_215.wav,1s_english/6144_sliced_1955.wav,1s_english/20527_sliced_216.wav,5189,5189,6509,EN,EN,EN,False,zerospeech
triplet_FR802,1s_french/4308_sliced_73.wav,1s_french/19835_sliced_58.wav,1s_french/7355_sliced_266.wav,F02_N,F02_N,M10_O,FR,FR,FR,False,zerospeech
EN_TRIP7284_1,EN2017.wav,EN1927.wav,EN535.wav,EN-participant7,EN-participant7,EN-participant2,EN,EN,EN,True,WorldVowels
triplet_FR2340,1s_french/7737_sliced_52.wav,1s_french/4308_sliced_73.wav,1s_french/2013_sliced_53.wav,F02_N,F02_N,M01_O,FR,FR,FR,False,zerospeech
BR_TRIP12475_1,BR484.wav,BR539.wav,BR746.wav,BR-participant3,BR-participant3,BR-participant1,BR,BR,BR,True,WorldVowels
ES_TRIP32887_0,ES267.wav,ES232.wav,ES303.wav,ES-participant1,ES-participant1,ES-participant5,ES,ES,ES,False,WorldVowels
triplet_FR950,1s_french/17282_sliced_2519.wav,1s_french/12806_sliced_2518.wav,1s_french/4948_sliced_2801.wav,F06_O,F06_O,F02_N,FR,FR,FR,False,zerospeech
GR_TRIP79480_0,GR741.wav,GR763.wav,GR204.wav,GR-participant5,GR-participant5,GR-participant2,GR,GR,GR,False,WorldVowels
triplet_EN1097,1s_english/25756_sliced_2863.wav,1s_english/12072_sliced_2864.wav,1s_english/17453_sliced_3557.wav,2741,2741,5189,EN,EN,EN,True,zerospeech
triplet_FR1795,1s_french/10579_sliced_1532.wav,1s_french/14306_sliced_138.wav,1s_french/216_sliced_1533.wav,F06_N,F06_N,M10_N,FR,FR,FR,True,zerospeech
GR_TRIP52397_0,GR120.wav,GR43.wav,GR626.wav,GR-participant6,GR-participant6,GR-participant1,GR,GR,GR,False,WorldVowels
triplet_FR944,1s_french/12034_sliced_270.wav,1s_french/2431_sliced_1011.wav,1s_french/15910_sliced_391.wav,F01_O,F01_O,F03_O,FR,FR,FR,False,zerospeech
triplet_EN2147,1s_english/5760_sliced_979.wav,1s_english/18389_sliced_963.wav,1s_english/3907_sliced_2749.wav,3851,3851,4926,EN,EN,EN,True,zerospeech
GR_TRIP52724_0,GR69.wav,GR125.wav,GR224.wav,GR-participant6,GR-participant6,GR-participant2,GR,GR,GR,False,WorldVowels
triplet_EN247,1s_english/20022_sliced_326.wav,1s_english/25987_sliced_1092.wav,1s_english/25652_sliced_327.wav,4926,4926,3347,EN,EN,EN,True,zerospeech
triplet_FR1774,1s_french/7179_sliced_559.wav,1s_french/2123_sliced_200.wav,1s_french/5840_sliced_558.wav,M10_N,M10_N,F06_N,FR,FR,FR,False,zerospeech
triplet_EN354,1s_english/801_sliced_3566.wav,1s_english/18465_sliced_3430.wav,1s_english/1995_sliced_2046.wav,2294,2294,3347,EN,EN,EN,False,zerospeech
FR_TRIP38289_1,FR4094.wav,FR4487.wav,FR126.wav,FR-participant8,FR-participant8,FR-participant6,FR,FR,FR,True,WorldVowels
triplet_FR2246,1s_french/18726_sliced_2732.wav,1s_french/6931_sliced_723.wav,1s_french/14051_sliced_1589.wav,F01_N,F01_N,F01_O,FR,FR,FR,False,zerospeech
BR_TRIP10775_0,BR46.wav,BR126.wav,BR374.wav,BR-participant2,BR-participant2,BR-participant4,BR,BR,BR,False,WorldVowels
GR_TRIP64947_0,GR273.wav,GR297.wav,GR402.wav,GR-participant4,GR-participant4,GR-participant3,GR,GR,GR,False,WorldVowels
triplet_FR1139,1s_french/7401_sliced_2367.wav,1s_french/364_sliced_1103.wav,1s_french/15000_sliced_208.wav,F02_O,F02_O,F06_N,FR,FR,FR,True,zerospeech
triplet_FR1500,1s_french/16001_sliced_459.wav,1s_french/18606_sliced_1363.wav,1s_french/8227_sliced_461.wav,F10_O,F10_O,F02_N,FR,FR,FR,False,zerospeech
EN_TRIP16595_1,EN2718.wav,EN2669.wav,EN770.wav,EN-participant8,EN-participant8,EN-participant4,EN,EN,EN,True,WorldVowels
FR_TRIP57188_1,FR1681.wav,FR1685.wav,FR3198.wav,FR-participant4,FR-participant4,FR-participant7,FR,FR,FR,True,WorldVowels
triplet_EN581,1s_english/14307_sliced_5484.wav,1s_english/5253_sliced_5485.wav,1s_english/19150_sliced_5486.wav,1571,1571,4926,EN,EN,EN,True,zerospeech
FR_TRIP19005_1,FR1914.wav,FR2094.wav,FR3457.wav,FR-participant3,FR-participant3,FR-participant5,FR,FR,FR,True,WorldVowels
triplet_EN822,1s_english/20225_sliced_2426.wav,1s_english/12665_sliced_2425.wav,1s_english/3664_sliced_2489.wav,3851,3851,5802,EN,EN,EN,False,zerospeech
triplet_FR1609,1s_french/15573_sliced_1097.wav,1s_french/19657_sliced_1420.wav,1s_french/17670_sliced_470.wav,F01_N,F01_N,M01_O,FR,FR,FR,True,zerospeech
triplet_FR1411,1s_french/2196_sliced_404.wav,1s_french/17144_sliced_411.wav,1s_french/17306_sliced_106.wav,M04_O,M04_O,F02_N,FR,FR,FR,True,zerospeech
GL_TRIP1188_0,GLO59.wav,GLO133.wav,GLO152.wav,S05M,S05M,S04F,GL,GL,GL,False,WorldVowels
triplet_FR2923,1s_french/5154_sliced_2143.wav,1s_french/2320_sliced_697.wav,1s_french/8552_sliced_2686.wav,F01_O,F01_O,F01_N,FR,FR,FR,True,zerospeech
triplet_FR2955,1s_french/12986_sliced_2808.wav,1s_french/10865_sliced_2140.wav,1s_french/2722_sliced_2809.wav,F02_O,F02_O,F02_N,FR,FR,FR,True,zerospeech
triplet_EN366,1s_english/5249_sliced_2833.wav,1s_english/9314_sliced_2771.wav,1s_english/8580_sliced_2834.wav,8193,8193,6509,EN,EN,EN,False,zerospeech
FR_TRIP17782_1,FR2219.wav,FR1891.wav,FR2655.wav,FR-participant3,FR-participant3,FR-participant1,FR,FR,FR,True,WorldVowels
triplet_FR588,1s_french/7562_sliced_765.wav,1s_french/17908_sliced_766.wav,1s_french/16563_sliced_41.wav,M04_O,M04_O,M10_N,FR,FR,FR,False,zerospeech
triplet_FR2758,1s_french/18312_sliced_1610.wav,1s_french/3651_sliced_1611.wav,1s_french/8911_sliced_589.wav,F01_O,F01_O,M08_N,FR,FR,FR,False,zerospeech
triplet_EN1134,1s_english/21802_sliced_4127.wav,1s_english/530_sliced_4126.wav,1s_english/5560_sliced_4130.wav,6895,6895,5189,EN,EN,EN,False,zerospeech
triplet_EN1288,1s_english/18299_sliced_2360.wav,1s_english/3265_sliced_2371.wav,1s_english/20961_sliced_2359.wav,4926,4926,5189,EN,EN,EN,False,zerospeech
triplet_FR1526,1s_french/10176_sliced_295.wav,1s_french/1792_sliced_289.wav,1s_french/19117_sliced_296.wav,M08_N,M08_N,F02_N,FR,FR,FR,False,zerospeech
GL_TRIP1515_0,GLO84.wav,GLO33.wav,GLO58.wav,S04F,S04F,S05M,GL,GL,GL,False,WorldVowels
triplet_FR1977,1s_french/8931_sliced_689.wav,1s_french/15038_sliced_1668.wav,1s_french/5570_sliced_317.wav,M08_N,M08_N,M10_N,FR,FR,FR,True,zerospeech
triplet_EN1520,1s_english/23285_sliced_5064.wav,1s_english/8048_sliced_5253.wav,1s_english/22015_sliced_5313.wav,1571,1571,5802,EN,EN,EN,False,zerospeech
triplet_FR1187,1s_french/19851_sliced_1161.wav,1s_french/12034_sliced_270.wav,1s_french/19117_sliced_296.wav,F01_O,F01_O,F02_N,FR,FR,FR,True,zerospeech
ES_TRIP11136_1,ES301.wav,ES299.wav,ES157.wav,ES-participant5,ES-participant5,ES-participant3,ES,ES,ES,True,WorldVowels
BR_TRIP20082_0,BR452.wav,BR487.wav,BR291.wav,BR-participant3,BR-participant3,BR-participant4,BR,BR,BR,False,WorldVowels
triplet_FR2159,1s_french/6909_sliced_952.wav,1s_french/16712_sliced_1796.wav,1s_french/11734_sliced_1988.wav,F02_N,F02_N,M01_O,FR,FR,FR,True,zerospeech
triplet_EN1777,1s_english/16520_sliced_3405.wav,1s_english/2542_sliced_3404.wav,1s_english/12942_sliced_3408.wav,5802,5802,8193,EN,EN,EN,True,zerospeech
triplet_FR2433,1s_french/1792_sliced_289.wav,1s_french/4539_sliced_300.wav,1s_french/19274_sliced_2169.wav,M08_N,M08_N,M01_O,FR,FR,FR,True,zerospeech
triplet_FR2640,1s_french/4612_sliced_2066.wav,1s_french/11654_sliced_2065.wav,1s_french/7635_sliced_2067.wav,F03_O,F03_O,F06_O,FR,FR,FR,False,zerospeech
triplet_EN484,1s_english/13674_sliced_2068.wav,1s_english/12420_sliced_2047.wav,1s_english/21041_sliced_2067.wav,6509,6509,8193,EN,EN,EN,False,zerospeech
triplet_FR2033,1s_french/116_sliced_337.wav,1s_french/6846_sliced_1684.wav,1s_french/5376_sliced_336.wav,F02_N,F02_N,M01_O,FR,FR,FR,True,zerospeech
triplet_FR368,1s_french/8911_sliced_589.wav,1s_french/7624_sliced_584.wav,1s_french/9746_sliced_590.wav,M08_N,M08_N,F02_N,FR,FR,FR,False,zerospeech
triplet_FR520,1s_french/12446_sliced_726.wav,1s_french/11357_sliced_727.wav,1s_french/8340_sliced_728.wav,F05_N,F05_N,F02_N,FR,FR,FR,False,zerospeech
FR_TRIP17512_1,FR1917.wav,FR1815.wav,FR3460.wav,FR-participant3,FR-participant3,FR-participant5,FR,FR,FR,True,WorldVowels
triplet_00000087088,TRAIN/DR8/FCEG0/SX78_sliced_72.wav,TRAIN/DR8/FCEG0/SA2_sliced_240.wav,TRAIN/DR3/MRTC0/SI828_sliced_408.wav,FCEG0,FCEG0,MRTC0,EN_DR8,EN_DR8,EN_DR3,False,pilot-july-2018
triplet_EN1284,1s_english/23982_sliced_3121.wav,1s_english/20230_sliced_4450.wav,1s_english/15862_sliced_2444.wav,188,188,5189,EN,EN,EN,False,zerospeech
BR_TRIP15230_0,BR455.wav,BR464.wav,BR711.wav,BR-participant3,BR-participant3,BR-participant1,BR,BR,BR,False,WorldVowels
triplet_EN1671,1s_english/13912_sliced_2687.wav,1s_english/13253_sliced_2556.wav,1s_english/8650_sliced_4039.wav,3851,3851,188,EN,EN,EN,True,zerospeech
EN_TRIP17624_1,EN2805.wav,EN2619.wav,EN1789.wav,EN-participant8,EN-participant8,EN-participant1,EN,EN,EN,True,WorldVowels
triplet_EN224,1s_english/465_sliced_1080.wav,1s_english/21921_sliced_925.wav,1s_english/10423_sliced_786.wav,5802,5802,3347,EN,EN,EN,False,zerospeech
FR_TRIP57135_1,FR1657.wav,FR1615.wav,FR2192.wav,FR-participant4,FR-participant4,FR-participant3,FR,FR,FR,True,WorldVowels
BR_TRIP48080_1,BR264.wav,BR329.wav,BR1029.wav,BR-participant4,BR-participant4,BR-participant5,BR,BR,BR,True,WorldVowels
GR_TRIP20817_1,GR397.wav,GR388.wav,GR29.wav,GR-participant3,GR-participant3,GR-participant6,GR,GR,GR,True,WorldVowels
triplet_EN233,1s_english/176_sliced_1983.wav,1s_english/25035_sliced_2587.wav,1s_english/4316_sliced_936.wav,5189,5189,3851,EN,EN,EN,True,zerospeech
ES_TRIP9939_1,ES310.wav,ES288.wav,ES154.wav,ES-participant5,ES-participant5,ES-participant3,ES,ES,ES,True,WorldVowels
FR_TRIP76349_0,FR3795.wav,FR3732.wav,FR994.wav,FR-participant5,FR-participant5,FR-participant2,FR,FR,FR,False,WorldVowels
triplet_FR1877,1s_french/12684_sliced_183.wav,1s_french/14780_sliced_172.wav,1s_french/5828_sliced_184.wav,F10_O,F10_O,F06_O,FR,FR,FR,True,zerospeech
triplet_FR2696,1s_french/18082_sliced_1549.wav,1s_french/17082_sliced_2053.wav,1s_french/18478_sliced_7005.wav,F02_N,F02_N,F02_O,FR,FR,FR,False,zerospeech
triplet_FR503,1s_french/1613_sliced_474.wav,1s_french/1137_sliced_673.wav,1s_french/11645_sliced_223.wav,M07_N,M07_N,M04_O,FR,FR,FR,True,zerospeech
triplet_EN1158,1s_english/16707_sliced_4209.wav,1s_english/23480_sliced_1980.wav,1s_english/6585_sliced_2002.wav,5189,5189,3347,EN,EN,EN,False,zerospeech
ES_TRIP28043_0,ES188.wav,ES187.wav,ES59.wav,ES-participant3,ES-participant3,ES-participant2,ES,ES,ES,False,WorldVowels
triplet_FR2600,1s_french/18501_sliced_1411.wav,1s_french/17865_sliced_2548.wav,1s_french/7866_sliced_1412.wav,F06_N,F06_N,F01_O,FR,FR,FR,False,zerospeech
triplet_FR958,1s_french/14672_sliced_2360.wav,1s_french/18585_sliced_94.wav,1s_french/4635_sliced_382.wav,F02_O,F02_O,M04_O,FR,FR,FR,False,zerospeech
triplet_FR2576,1s_french/11761_sliced_311.wav,1s_french/8329_sliced_1803.wav,1s_french/20399_sliced_331.wav,M10_N,M10_N,M04_O,FR,FR,FR,False,zerospeech
triplet_FR238,1s_french/12034_sliced_270.wav,1s_french/20436_sliced_229.wav,1s_french/15910_sliced_391.wav,F01_O,F01_O,F03_O,FR,FR,FR,False,zerospeech
triplet_FR1887,1s_french/13740_sliced_1635.wav,1s_french/9086_sliced_1254.wav,1s_french/287_sliced_1455.wav,F02_O,F02_O,F06_N,FR,FR,FR,True,zerospeech
FR_TRIP66407_0,FR1626.wav,FR1668.wav,FR1917.wav,FR-participant4,FR-participant4,FR-participant3,FR,FR,FR,False,WorldVowels
triplet_FR934,1s_french/12836_sliced_74.wav,1s_french/8392_sliced_2853.wav,1s_french/7355_sliced_266.wav,M01_O,M01_O,M10_O,FR,FR,FR,False,zerospeech
FR_TRIP66394_0,FR1626.wav,FR1483.wav,FR868.wav,FR-participant4,FR-participant4,FR-participant2,FR,FR,FR,False,WorldVowels
triplet_FR248,1s_french/16739_sliced_397.wav,1s_french/19759_sliced_396.wav,1s_french/3650_sliced_279.wav,M08_N,M08_N,M10_N,FR,FR,FR,False,zerospeech
triplet_EN816,1s_english/12665_sliced_2425.wav,1s_english/20225_sliced_2426.wav,1s_english/14102_sliced_2122.wav,3851,3851,8824,EN,EN,EN,False,zerospeech
triplet_FR236,1s_french/6550_sliced_2578.wav,1s_french/676_sliced_2577.wav,1s_french/9042_sliced_2722.wav,F06_N,F06_N,M10_N,FR,FR,FR,False,zerospeech
triplet_EN590,1s_english/1324_sliced_3676.wav,1s_english/378_sliced_3677.wav,1s_english/21872_sliced_3082.wav,2294,2294,4926,EN,EN,EN,False,zerospeech
triplet_29,maureen_eng_215.wav,veronique_fr_208.wav,jeremy_eng_215.wav,jeremy,veronique,jeremy,EN,FR,EN,True,cogsci-2019
triplet_FR2470,1s_french/12672_sliced_9003.wav,1s_french/18478_sliced_7005.wav,1s_french/10695_sliced_630.wav,F02_O,F02_O,M04_O,FR,FR,FR,False,zerospeech
triplet_FR396,1s_french/3130_sliced_239.wav,1s_french/3406_sliced_264.wav,1s_french/3807_sliced_687.wav,M08_N,M08_N,F06_N,FR,FR,FR,False,zerospeech
triplet_EN1811,1s_english/1605_sliced_1917.wav,1s_english/12664_sliced_2955.wav,1s_english/23366_sliced_1918.wav,5802,5802,5189,EN,EN,EN,True,zerospeech
triplet_FR303,1s_french/6398_sliced_481.wav,1s_french/13829_sliced_258.wav,1s_french/19653_sliced_500.wav,F02_N,F02_N,M01_O,FR,FR,FR,True,zerospeech
BR_TRIP22652_1,BR941.wav,BR892.wav,BR782.wav,BR-participant5,BR-participant5,BR-participant1,BR,BR,BR,True,WorldVowels
triplet_EN1707,1s_english/11311_sliced_2370.wav,1s_english/18648_sliced_4029.wav,1s_english/3265_sliced_2371.wav,188,188,4926,EN,EN,EN,True,zerospeech
FR_TRIP18758_1,FR1812.wav,FR1962.wav,FR3779.wav,FR-participant3,FR-participant3,FR-participant1,FR,FR,FR,True,WorldVowels
triplet_FR2973,1s_french/5154_sliced_2143.wav,1s_french/14144_sliced_2167.wav,1s_french/8552_sliced_2686.wav,F01_O,F01_O,F01_N,FR,FR,FR,True,zerospeech
ES_TRIP29363_1,ES193.wav,ES158.wav,ES313.wav,ES-participant3,ES-participant3,ES-participant5,ES,ES,ES,True,WorldVowels
ES_TRIP3238_1,ES55.wav,ES59.wav,ES256.wav,ES-participant2,ES-participant2,ES-participant1,ES,ES,ES,True,WorldVowels
triplet_95_B,amelia_consonants_34.wav,amelia_consonants_20.wav,ewan_82.wav,amelia,amelia,ewan,EN,EN,EN,False,pilot-aug-2018
FR_TRIP19134_1,FR2094.wav,FR1914.wav,FR53.wav,FR-participant3,FR-participant3,FR-participant6,FR,FR,FR,True,WorldVowels
triplet_EN2037,1s_english/26086_sliced_125.wav,1s_english/24378_sliced_215.wav,1s_english/12983_sliced_126.wav,5189,5189,2294,EN,EN,EN,True,zerospeech
triplet_EN2121,1s_english/20548_sliced_1403.wav,1s_english/3337_sliced_1090.wav,1s_english/2856_sliced_4955.wav,5189,5189,1571,EN,EN,EN,True,zerospeech
triplet_FR180,1s_french/13216_sliced_315.wav,1s_french/17805_sliced_282.wav,1s_french/19122_sliced_1542.wav,F06_N,F06_N,F02_O,FR,FR,FR,False,zerospeech
triplet_EN951,1s_english/15476_sliced_856.wav,1s_english/12260_sliced_870.wav,1s_english/13972_sliced_855.wav,6509,6509,3347,EN,EN,EN,True,zerospeech
triplet_EN1706,1s_english/2274_sliced_1150.wav,1s_english/25341_sliced_1233.wav,1s_english/25820_sliced_2804.wav,5802,5802,3347,EN,EN,EN,False,zerospeech
triplet_EN1489,1s_english/3734_sliced_5034.wav,1s_english/9096_sliced_5037.wav,1s_english/22546_sliced_5038.wav,1571,1571,6509,EN,EN,EN,True,zerospeech
triplet_FR2,1s_french/10858_sliced_12.wav,1s_french/5050_sliced_13.wav,1s_french/4449_sliced_14.wav,F06_O,F06_O,M07_O,FR,FR,FR,False,zerospeech
ES_TRIP10707_0,ES288.wav,ES299.wav,ES216.wav,ES-participant5,ES-participant5,ES-participant1,ES,ES,ES,False,WorldVowels
triplet_EN815,1s_english/12665_sliced_2425.wav,1s_english/20225_sliced_2426.wav,1s_english/14102_sliced_2122.wav,3851,3851,8824,EN,EN,EN,True,zerospeech
triplet_FR1011,1s_french/8433_sliced_2823.wav,1s_french/18824_sliced_2822.wav,1s_french/9153_sliced_2313.wav,F01_N,F01_N,M10_N,FR,FR,FR,True,zerospeech
triplet_FR564,1s_french/11672_sliced_751.wav,1s_french/16656_sliced_650.wav,1s_french/18481_sliced_2336.wav,F06_N,F06_N,M01_O,FR,FR,FR,False,zerospeech
ES_TRIP13139_0,ES306.wav,ES305.wav,ES174.wav,ES-participant5,ES-participant5,ES-participant3,ES,ES,ES,False,WorldVowels
BR_TRIP43309_0,BR364.wav,BR367.wav,BR123.wav,BR-participant4,BR-participant4,BR-participant2,BR,BR,BR,False,WorldVowels
BR_TRIP19605_1,BR629.wav,BR639.wav,BR731.wav,BR-participant3,BR-participant3,BR-participant1,BR,BR,BR,True,WorldVowels
GR_TRIP78960_1,GR734.wav,GR689.wav,GR414.wav,GR-participant5,GR-participant5,GR-participant3,GR,GR,GR,True,WorldVowels
triplet_FR453,1s_french/885_sliced_661.wav,1s_french/15350_sliced_662.wav,1s_french/1751_sliced_663.wav,F01_O,F01_O,F06_N,FR,FR,FR,True,zerospeech
GR_TRIP65786_0,GR324.wav,GR341.wav,GR508.wav,GR-participant4,GR-participant4,GR-participant3,GR,GR,GR,False,WorldVowels
triplet_FR1567,1s_french/10892_sliced_1410.wav,1s_french/13216_sliced_315.wav,1s_french/19274_sliced_2169.wav,F06_N,F06_N,M01_O,FR,FR,FR,True,zerospeech
triplet_EN1465,1s_english/13186_sliced_712.wav,1s_english/7970_sliced_694.wav,1s_english/22907_sliced_713.wav,5189,5189,2741,EN,EN,EN,True,zerospeech
BR_TRIP34999_0,BR426.wav,BR257.wav,BR951.wav,BR-participant4,BR-participant4,BR-participant5,BR,BR,BR,False,WorldVowels
triplet_FR529,1s_french/14010_sliced_731.wav,1s_french/16047_sliced_524.wav,1s_french/4145_sliced_45.wav,M08_N,M08_N,M10_N,FR,FR,FR,True,zerospeech
GR_TRIP10219_1,GR251.wav,GR214.wav,GR365.wav,GR-participant2,GR-participant2,GR-participant4,GR,GR,GR,True,WorldVowels
ES_TRIP17724_1,ES342.wav,ES339.wav,ES150.wav,ES-participant5,ES-participant5,ES-participant3,ES,ES,ES,True,WorldVowels
triplet_EN872,1s_english/17413_sliced_2441.wav,1s_english/19671_sliced_3555.wav,1s_english/25433_sliced_2442.wav,8824,8824,5189,EN,EN,EN,False,zerospeech
TU_TRIP10981_1,TU212.wav,TU220.wav,TU91.wav,TU-participant1,TU-participant1,TU-participant4,TU,TU,TU,True,WorldVowels
triplet_EN1297,1s_english/4028_sliced_996.wav,1s_english/21129_sliced_1017.wav,1s_english/727_sliced_1673.wav,5802,5802,188,EN,EN,EN,True,zerospeech
ES_TRIP6800_1,ES65.wav,ES61.wav,ES194.wav,ES-participant2,ES-participant2,ES-participant3,ES,ES,ES,True,WorldVowels
GR_TRIP37434_0,GR530.wav,GR562.wav,GR283.wav,GR-participant1,GR-participant1,GR-participant4,GR,GR,GR,False,WorldVowels
triplet_FR2959,1s_french/4496_sliced_10014.wav,1s_french/2385_sliced_198.wav,1s_french/16047_sliced_10015.wav,M10_N,M10_N,M08_N,FR,FR,FR,True,zerospeech
triplet_EN72,1s_english/7295_sliced_23.wav,1s_english/9002_sliced_266.wav,1s_english/16630_sliced_21.wav,5189,5189,511,EN,EN,EN,False,zerospeech
triplet_EN1543,1s_english/18256_sliced_3542.wav,1s_english/11083_sliced_4504.wav,1s_english/10427_sliced_4297.wav,1571,1571,4926,EN,EN,EN,True,zerospeech
ES_TRIP36551_1,ES280.wav,ES247.wav,ES55.wav,ES-participant1,ES-participant1,ES-participant2,ES,ES,ES,True,WorldVowels
triplet_EN1434,1s_english/25962_sliced_2626.wav,1s_english/4534_sliced_4271.wav,1s_english/23159_sliced_2627.wav,2294,2294,8824,EN,EN,EN,False,zerospeech
TU_TRIP1761_1,TU111.wav,TU121.wav,TU223.wav,TU-participant4,TU-participant4,TU-participant1,TU,TU,TU,True,WorldVowels
triplet_FR1576,1s_french/13216_sliced_315.wav,1s_french/10892_sliced_1410.wav,1s_french/19122_sliced_1542.wav,F06_N,F06_N,F02_O,FR,FR,FR,False,zerospeech
triplet_FR1645,1s_french/9733_sliced_149.wav,1s_french/16640_sliced_544.wav,1s_french/8682_sliced_148.wav,M01_O,M01_O,M04_O,FR,FR,FR,True,zerospeech
triplet_EN1080,1s_english/16167_sliced_3836.wav,1s_english/2265_sliced_3550.wav,1s_english/26130_sliced_3837.wav,8824,8824,6509,EN,EN,EN,False,zerospeech
triplet_EN54,1s_english/9235_sliced_1921.wav,1s_english/14726_sliced_1846.wav,1s_english/18574_sliced_2644.wav,8193,8193,2741,EN,EN,EN,False,zerospeech
GL_TRIP320_0,GLO123.wav,GLO55.wav,GLO115.wav,S03M,S03M,S07F,GL,GL,GL,False,WorldVowels
triplet_EN871,1s_english/17413_sliced_2441.wav,1s_english/19671_sliced_3555.wav,1s_english/25433_sliced_2442.wav,8824,8824,5189,EN,EN,EN,True,zerospeech
triplet_EN2191,1s_english/21862_sliced_962.wav,1s_english/18389_sliced_963.wav,1s_english/14714_sliced_646.wav,3851,3851,188,EN,EN,EN,True,zerospeech
triplet_EN1538,1s_english/20230_sliced_4450.wav,1s_english/16689_sliced_4059.wav,1s_english/25920_sliced_2905.wav,188,188,4926,EN,EN,EN,False,zerospeech
GR_TRIP63897_1,GR279.wav,GR318.wav,GR526.wav,GR-participant4,GR-participant4,GR-participant1,GR,GR,GR,True,WorldVowels
EN_TRIP27449_1,EN775.wav,EN897.wav,EN2723.wav,EN-participant4,EN-participant4,EN-participant8,EN,EN,EN,True,WorldVowels
triplet_FR1439,1s_french/9238_sliced_1333.wav,1s_french/4793_sliced_1324.wav,1s_french/11259_sliced_144.wav,M07_N,M07_N,M10_N,FR,FR,FR,True,zerospeech
triplet_FR46,1s_french/14119_sliced_151.wav,1s_french/18039_sliced_150.wav,1s_french/10107_sliced_152.wav,M07_N,M07_N,F01_O,FR,FR,FR,False,zerospeech
triplet_EN548,1s_english/20939_sliced_5091.wav,1s_english/6485_sliced_5093.wav,1s_english/22469_sliced_5094.wav,511,511,8193,EN,EN,EN,False,zerospeech
EN_TRIP27748_1,EN1147.wav,EN775.wav,EN47.wav,EN-participant4,EN-participant4,EN-participant6,EN,EN,EN,True,WorldVowels
triplet_22_B,ewan_14.wav,ewan_21.wav,amelia_vowels_14.wav,ewan,ewan,amelia,EN,EN,EN,False,pilot-aug-2018
FR_TRIP57188_0,FR1681.wav,FR1685.wav,FR3198.wav,FR-participant4,FR-participant4,FR-participant7,FR,FR,FR,False,WorldVowels
triplet_FR185,1s_french/17805_sliced_282.wav,1s_french/17438_sliced_329.wav,1s_french/10163_sliced_228.wav,F06_N,F06_N,M01_O,FR,FR,FR,True,zerospeech
triplet_FR2507,1s_french/20317_sliced_7133.wav,1s_french/6959_sliced_7134.wav,1s_french/2479_sliced_7135.wav,F01_O,F01_O,M01_O,FR,FR,FR,True,zerospeech
BR_TRIP32180_1,BR946.wav,BR952.wav,BR787.wav,BR-participant5,BR-participant5,BR-participant1,BR,BR,BR,True,WorldVowels
triplet_FR558,1s_french/13565_sliced_1750.wav,1s_french/11622_sliced_740.wav,1s_french/4583_sliced_743.wav,M10_N,M10_N,F02_O,FR,FR,FR,False,zerospeech
triplet_FR138,1s_french/5954_sliced_238.wav,1s_french/19531_sliced_276.wav,1s_french/10163_sliced_228.wav,M08_N,M08_N,M01_O,FR,FR,FR,False,zerospeech
triplet_11,veronique_fr_194.wav,maureen_eng_77.wav,remi_fr_192.wav,remi,maureen,remi,FR,EN,FR,True,cogsci-2019
triplet_FR2194,1s_french/5386_sliced_1328.wav,1s_french/15470_sliced_1386.wav,1s_french/9000_sliced_1330.wav,F10_O,F10_O,M10_N,FR,FR,FR,False,zerospeech
triplet_EN259,1s_english/8301_sliced_287.wav,1s_english/23846_sliced_1099.wav,1s_english/20053_sliced_286.wav,2294,2294,2741,EN,EN,EN,True,zerospeech
